geneID	collisiontype	DistanceGroup	genestart	geneend	chr	start	end	width	score	Overlap	sample
YLR107W	headon	10000	364115	365330	NA	NA	NA	NA	NA	0	Hmo1
YLR108C	codirectional	10000	366666	368124	chr12	367841	371596	3755	12.2271231211641	283	Hmo1
YLR109W	headon	10000	368780	369311	chr12	367841	371596	3755	12.2271231211641	531	Hmo1
YLR110C	codirectional	10000	369696	370098	chr12	367841	371596	3755	12.2271231211641	402	Hmo1
YLR111W	headon	10000	370390	370723	chr12	367841	371596	3755	12.2271231211641	333	Hmo1
YLR112W	headon	10000	370790	371210	chr12	367841	371596	3755	12.2271231211641	420	Hmo1
YLR113W	headon	10000	371619	372927	chr12	372546	372875	329	1.70629956558727	329	Hmo1
YLR114C	headon	10000	374943	377238	NA	NA	NA	NA	NA	0	Hmo1
YLR115W	codirectional	10000	377984	380564	NA	NA	NA	NA	NA	0	Hmo1
YLR116W	codirectional	10000	380821	382252	NA	NA	NA	NA	NA	0	Hmo1
YLR117C	headon	10000	382470	384534	NA	NA	NA	NA	NA	0	Hmo1
YLR130C	codirectional	10000	402793	404062	NA	NA	NA	NA	NA	0	Hmo1
YLR131C	codirectional	10000	404509	406822	NA	NA	NA	NA	NA	0	Hmo1
YLR132C	codirectional	10000	407282	408155	NA	NA	NA	NA	NA	0	Hmo1
YLR133W	headon	10000	408444	410193	NA	NA	NA	NA	NA	0	Hmo1
YLR134W	headon	10000	410722	412414	chr12	410974	411126	152	1.59322054841089	152	Hmo1
YLR135W	codirectional	10000	413280	415527	NA	NA	NA	NA	NA	0	Hmo1
YLR136C	headon	10000	415800	416658	chr12	416520	417854	1334	5.0777420157481	138	Hmo1
YLR137W	codirectional	10000	417005	418109	chr12	416520	417854	1334	5.0777420157481	849	Hmo1
YLR138W	codirectional	10000	418436	421394	chr12	421342	421538	196	2.01098401621835	52	Hmo1
YLR139C	headon	10000	421541	423473	chr12	422071	422628	557	1.94091379107894	557	Hmo1
YLR139C	headon	10000	421541	423473	chr12	423413	425271	1858	9.51024831772563	60	Hmo1
YLR150W	headon	10000	440466	441288	NA	NA	NA	NA	NA	0	Hmo1
YLR151C	codirectional	10000	441714	442737	NA	NA	NA	NA	NA	0	Hmo1
YLR152C	codirectional	10000	442957	444688	NA	NA	NA	NA	NA	0	Hmo1
YLR153C	codirectional	10000	445523	447575	NA	NA	NA	NA	NA	0	Hmo1
YLR154C	codirectional	10000	447981	448314	chr12	447719	450009	2290	4.97106933510395	333	Hmo1
YLR154W-A	codirectional	10000	452437	452623	chr12	451039	469498	18459	7.4320975880832	186	Hmo1
YLR154W-B	codirectional	10000	454391	454556	chr12	451039	469498	18459	7.4320975880832	165	Hmo1
YLR154W-C	codirectional	10000	454695	455070	chr12	451039	469498	18459	7.4320975880832	375	Hmo1
YLR154W-E	codirectional	10000	455432	455636	chr12	451039	469498	18459	7.4320975880832	204	Hmo1
YLR154W-F	codirectional	10000	455882	456023	chr12	451039	469498	18459	7.4320975880832	141	Hmo1
YLR173W	headon	10000	502420	504247	NA	NA	NA	NA	NA	0	Hmo1
YLR174W	headon	10000	504590	505829	NA	NA	NA	NA	NA	0	Hmo1
YLR175W	headon	10000	506133	507585	NA	NA	NA	NA	NA	0	Hmo1
YLR176C	codirectional	10000	507796	510232	chr12	508831	508903	72	1.53808389489705	72	Hmo1
YLR176C	codirectional	10000	507796	510232	chr12	509806	510261	455	2.37313891522786	426	Hmo1
YLR177W	headon	10000	511053	512940	chr12	511178	512030	852	2.29679240399496	852	Hmo1
YLR177W	headon	10000	511053	512940	chr12	512910	513816	906	2.27923235939926	30	Hmo1
YLR178C	headon	10000	513161	513821	chr12	512910	513816	906	2.27923235939926	655	Hmo1
YLR179C	headon	10000	514107	514713	chr12	514494	515270	776	2.69110502806955	219	Hmo1
YLR180W	codirectional	10000	515261	516410	chr12	514494	515270	776	2.69110502806955	9	Hmo1
YLR180W	codirectional	10000	515261	516410	chr12	516062	516190	128	1.56080595039505	128	Hmo1
YLR181C	headon	10000	516677	517670	NA	NA	NA	NA	NA	0	Hmo1
YLR182W	codirectional	10000	517939	520351	chr12	520302	520597	295	2.31212804704439	49	Hmo1
YLR183C	headon	10000	520542	522012	chr12	520302	520597	295	2.31212804704439	55	Hmo1
YLR183C	headon	10000	520542	522012	chr12	521307	523592	2285	17.1791318553935	705	Hmo1
YLR184W	codirectional	10000	522105	522453	chr12	521307	523592	2285	17.1791318553935	348	Hmo1
YLR185W	codirectional	10000	522662	523288	chr12	521307	523592	2285	17.1791318553935	626	Hmo1
YLR227W-A	headon	10000	593437	594760	chr12	593144	599927	6783	5.93386999456406	1323	Hmo1
YLR228C	codirectional	10000	600018	602463	chr12	601717	602316	599	1.74703924367416	599	Hmo1
YLR229C	headon	10000	604211	604787	chr12	602925	604340	1415	2.63384136138871	129	Hmo1
YLR230W	codirectional	10000	604573	604879	NA	NA	NA	NA	NA	0	Hmo1
YLR231C	headon	10000	605757	607119	chr12	605666	605768	102	1.69402155099282	11	Hmo1
YLR231C	headon	10000	605757	607119	chr12	607067	607342	275	2.11722002039376	52	Hmo1
YLR232W	codirectional	10000	606829	607177	chr12	607067	607342	275	2.11722002039376	110	Hmo1
YLR233C	headon	10000	607424	609524	chr12	607649	608087	438	2.913627339292	438	Hmo1
YLR233C	headon	10000	607424	609524	chr12	608567	608819	252	2.05386291478124	252	Hmo1
YLR233C	headon	10000	607424	609524	chr12	609249	612973	3724	18.2514088530692	275	Hmo1
YLR234W	codirectional	10000	609782	611753	chr12	609249	612973	3724	18.2514088530692	1971	Hmo1
YLR235C	headon	10000	611531	611930	chr12	609249	612973	3724	18.2514088530692	399	Hmo1
YLR236C	headon	10000	611793	612117	chr12	609249	612973	3724	18.2514088530692	324	Hmo1
YLR238W	headon	10000	614754	616191	NA	NA	NA	NA	NA	0	Hmo1
YLR239C	codirectional	10000	616331	617318	NA	NA	NA	NA	NA	0	Hmo1
YLR240W	headon	10000	617532	620160	NA	NA	NA	NA	NA	0	Hmo1
YLR241W	headon	10000	620472	622821	NA	NA	NA	NA	NA	0	Hmo1
YLR242C	headon	10000	622917	623883	chr12	622902	623038	136	2.63268949077207	121	Hmo1
YLR243W	codirectional	10000	624202	625021	NA	NA	NA	NA	NA	0	Hmo1
YLR244C	headon	10000	625167	626331	NA	NA	NA	NA	NA	0	Hmo1
YLR245C	headon	10000	626501	626930	NA	NA	NA	NA	NA	0	Hmo1
YLR246W	codirectional	10000	627117	628197	NA	NA	NA	NA	NA	0	Hmo1
YLR247C	headon	10000	628683	633354	chr12	629972	630048	76	1.74189087836545	76	Hmo1
YLR247C	headon	10000	628683	633354	chr12	633133	633278	145	3.07274577739067	145	Hmo1
YLR248W	headon	10000	634251	636084	chr12	634904	634999	95	1.97396536638611	95	Hmo1
YLR248W	headon	10000	634251	636084	chr12	635982	636599	617	2.97235134231339	102	Hmo1
YLR249W	headon	10000	636779	639914	chr12	638453	638544	91	1.6880034662153	91	Hmo1
YLR249W	headon	10000	636779	639914	chr12	639691	640254	563	2.84949920729316	223	Hmo1
YLR250W	headon	10000	640316	641021	NA	NA	NA	NA	NA	0	Hmo1
YLR251W	headon	10000	641463	642057	NA	NA	NA	NA	NA	0	Hmo1
YLR252W	headon	10000	641956	642262	NA	NA	NA	NA	NA	0	Hmo1
YLR253W	headon	10000	642626	644336	NA	NA	NA	NA	NA	0	Hmo1
YLR254C	codirectional	10000	644403	644973	NA	NA	NA	NA	NA	0	Hmo1
YLR255C	headon	10000	645599	645953	chr12	645133	647223	2090	6.91286181910856	354	Hmo1
YLR257W	headon	10000	658825	659791	chr12	659699	660235	536	2.08186338887505	92	Hmo1
YLR258W	codirectional	10000	660715	662833	NA	NA	NA	NA	NA	0	Hmo1
YLR259C	headon	10000	663283	665002	chr12	663021	663367	346	2.82911729424182	84	Hmo1
YLR260W	codirectional	10000	665843	667907	NA	NA	NA	NA	NA	0	Hmo1
YLR261C	headon	10000	668236	668563	NA	NA	NA	NA	NA	0	Hmo1
YLR262C	headon	10000	668243	668891	NA	NA	NA	NA	NA	0	Hmo1
YLR262C-A	headon	10000	669467	669662	NA	NA	NA	NA	NA	0	Hmo1
YLR266C	codirectional	10000	675618	677724	NA	NA	NA	NA	NA	0	Hmo1
YLR267W	headon	10000	678211	679924	NA	NA	NA	NA	NA	0	Hmo1
YLR268W	headon	10000	680199	680844	NA	NA	NA	NA	NA	0	Hmo1
YLR269C	codirectional	10000	680865	681216	NA	NA	NA	NA	NA	0	Hmo1
YLR270W	headon	10000	681185	682238	NA	NA	NA	NA	NA	0	Hmo1
YLR271W	headon	10000	682736	683561	NA	NA	NA	NA	NA	0	Hmo1
YLR272C	codirectional	10000	683671	687202	NA	NA	NA	NA	NA	0	Hmo1
YLR273C	headon	10000	689082	691029	chr12	688970	689093	123	1.7823635281822	11	Hmo1
YLR274W	codirectional	10000	691554	693882	NA	NA	NA	NA	NA	0	Hmo1
YLR275W	codirectional	10000	694377	694800	NA	NA	NA	NA	NA	0	Hmo1
YLR276C	headon	10000	695045	696830	NA	NA	NA	NA	NA	0	Hmo1
YLR277C	headon	10000	697155	699495	NA	NA	NA	NA	NA	0	Hmo1
YLR293C	codirectional	10000	720770	721430	NA	NA	NA	NA	NA	0	Hmo1
YLR294C	codirectional	10000	721700	722030	NA	NA	NA	NA	NA	0	Hmo1
YLR295C	codirectional	10000	721998	722373	NA	NA	NA	NA	NA	0	Hmo1
YLR296W	headon	10000	722977	723304	chr12	722538	723989	1451	6.21850095808868	327	Hmo1
YLR297W	headon	10000	724043	724433	NA	NA	NA	NA	NA	0	Hmo1
YLR298C	codirectional	10000	724720	725416	NA	NA	NA	NA	NA	0	Hmo1
YLR299W	headon	10000	726068	728051	chr12	727743	728978	1235	12.3827553601781	308	Hmo1
YLR299C-A	codirectional	10000	727910	728003	chr12	727743	728978	1235	12.3827553601781	93	Hmo1
YLR300W	headon	10000	728954	730301	chr12	727743	728978	1235	12.3827553601781	24	Hmo1
YLR301W	codirectional	10000	730824	731559	NA	NA	NA	NA	NA	0	Hmo1
YLR302C	headon	10000	732190	732553	chr12	731570	732307	737	5.17138121153275	117	Hmo1
YLR303W	codirectional	10000	732541	733876	NA	NA	NA	NA	NA	0	Hmo1
YLR306W	headon	10000	744150	744851	NA	NA	NA	NA	NA	0	Hmo1
YLR307W	codirectional	10000	745619	746525	NA	NA	NA	NA	NA	0	Hmo1
YLR307C-A	headon	10000	746847	747111	NA	NA	NA	NA	NA	0	Hmo1
YLR308W	codirectional	10000	747936	748875	NA	NA	NA	NA	NA	0	Hmo1
YLR309C	headon	10000	749033	751769	NA	NA	NA	NA	NA	0	Hmo1
YLR310C	headon	10000	752223	756993	NA	NA	NA	NA	NA	0	Hmo1
YLR328W	headon	10000	784912	786118	NA	NA	NA	NA	NA	0	Hmo1
YLR329W	headon	10000	786441	787333	NA	NA	NA	NA	NA	0	Hmo1
YLR330W	headon	10000	787663	789679	chr12	789136	789242	106	1.62507695165246	106	Hmo1
YLR331C	codirectional	10000	790668	791046	NA	NA	NA	NA	NA	0	Hmo1
YLR332W	headon	10000	790675	791806	NA	NA	NA	NA	NA	0	Hmo1
YLR333C	headon	10000	795572	795899	NA	NA	NA	NA	NA	0	Hmo1
YLR334C	headon	10000	796697	797078	chr12	796150	796734	584	5.49298746205473	37	Hmo1
YLR335W	codirectional	10000	797429	799592	NA	NA	NA	NA	NA	0	Hmo1
YLR336C	headon	10000	799696	802396	NA	NA	NA	NA	NA	0	Hmo1
YLR337C	headon	10000	802652	805106	chr12	803057	805015	1958	3.74426806617733	1958	Hmo1
YLL029W	headon	10000	81460	83710	chr12	82362	85019	2657	12.1943198940136	1348	Hmo1
YLL028W	headon	10000	84803	86564	chr12	82362	85019	2657	12.1943198940136	216	Hmo1
YLL028W	headon	10000	84803	86564	chr12	85577	87283	1706	2.53667471906467	987	Hmo1
YLL027W	headon	10000	87402	88155	chr12	88076	88462	386	3.09213182593492	79	Hmo1
YLL026W	headon	10000	88622	91349	NA	NA	NA	NA	NA	0	Hmo1
YLR410W	headon	10000	937540	940981	NA	NA	NA	NA	NA	0	Hmo1
YLR410W-A	headon	10000	941482	942799	chr12	941293	947118	5825	4.37309657540751	1317	Hmo1
YLR411W	headon	10000	947252	947978	NA	NA	NA	NA	NA	0	Hmo1
YLL025W	codirectional	10000	94746	95121	chr12	94732	95716	984	2.76267192041274	375	Hmo1
YLR412W	codirectional	10000	948367	949192	NA	NA	NA	NA	NA	0	Hmo1
YLR412C-A	headon	10000	950266	950473	chr12	949556	951436	1880	8.1017678954018	207	Hmo1
YLR413W	codirectional	10000	951155	953183	chr12	949556	951436	1880	8.1017678954018	281	Hmo1
YLR413W	codirectional	10000	951155	953183	chr12	952997	953438	441	3.00432622484288	186	Hmo1
YLR414C	headon	10000	953352	954144	chr12	952997	953438	441	3.00432622484288	86	Hmo1
YLR415C	headon	10000	954258	954597	chr12	954254	954674	420	3.6457285716237	339	Hmo1
YLR416C	headon	10000	954490	954889	chr12	954254	954674	420	3.6457285716237	184	Hmo1
YLR417W	codirectional	10000	955009	956710	NA	NA	NA	NA	NA	0	Hmo1
YLL024C	headon	10000	95565	97485	chr12	94732	95716	984	2.76267192041274	151	Hmo1
YLL024C	headon	10000	95565	97485	chr12	97433	98048	615	2.8361560594686	52	Hmo1
YLR418C	headon	10000	956913	958095	NA	NA	NA	NA	NA	0	Hmo1
YLL023C	headon	10000	97996	98836	chr12	97433	98048	615	2.8361560594686	52	Hmo1
YLL022C	headon	10000	99043	100201	NA	NA	NA	NA	NA	0	Hmo1
YML082W	codirectional	10000	101861	103811	chr13	103089	103140	51	1.5159516927777	51	Hmo1
YML081C-A	headon	10000	103982	104162	NA	NA	NA	NA	NA	0	Hmo1
YML072C	codirectional	10000	124729	129367	chr13	123006	126138	3132	18.7821798670621	1409	Hmo1
YML071C	codirectional	10000	129748	131572	NA	NA	NA	NA	NA	0	Hmo1
YML070W	headon	10000	133474	135229	chr13	134160	134220	60	1.40514790934515	60	Hmo1
YML069W	headon	10000	135499	137158	chr13	137069	137388	319	5.05990355880171	89	Hmo1
YML068W	codirectional	10000	137549	138944	chr13	138904	139046	142	1.42383809676495	40	Hmo1
YML067C	headon	10000	139062	140214	NA	NA	NA	NA	NA	0	Hmo1
YML066C	headon	10000	140423	141533	chr13	141450	141685	235	2.10437225432291	83	Hmo1
YML065W	codirectional	10000	142209	144954	chr13	144613	144722	109	1.81969131845374	109	Hmo1
YML064C	headon	10000	145138	145876	chr13	145180	147596	2416	16.9115321911492	696	Hmo1
YML063W	codirectional	10000	146481	147249	chr13	145180	147596	2416	16.9115321911492	768	Hmo1
YML061C	codirectional	10000	148952	151532	NA	NA	NA	NA	NA	0	Hmo1
YML060W	headon	10000	151870	153001	chr13	152975	153208	233	1.87920966987731	26	Hmo1
YML059C	codirectional	10000	153218	158258	NA	NA	NA	NA	NA	0	Hmo1
YML058W-A	headon	10000	158759	158966	chr13	158757	159571	814	3.38764053133697	207	Hmo1
YML058W	codirectional	10000	159382	159697	chr13	158757	159571	814	3.38764053133697	189	Hmo1
YML057C-A	headon	10000	160022	160412	NA	NA	NA	NA	NA	0	Hmo1
YML057W	codirectional	10000	160179	161994	chr13	161979	162508	529	2.71784665764236	15	Hmo1
YML056C	headon	10000	162193	164176	chr13	161979	162508	529	2.71784665764236	315	Hmo1
YML055W	codirectional	10000	164789	165326	NA	NA	NA	NA	NA	0	Hmo1
YML054C	headon	10000	165532	167308	NA	NA	NA	NA	NA	0	Hmo1
YML054C-A	headon	10000	167622	167781	NA	NA	NA	NA	NA	0	Hmo1
YML050W	headon	10000	173138	174074	NA	NA	NA	NA	NA	0	Hmo1
YML049C	codirectional	10000	174219	178305	chr13	174095	174221	126	1.42725495977285	2	Hmo1
YML049C	codirectional	10000	174219	178305	chr13	176679	176808	129	1.42581605011232	129	Hmo1
YML048W	headon	10000	178425	179637	chr13	179580	179920	340	2.93971409129621	57	Hmo1
YML047W-A	headon	10000	179892	180258	chr13	179580	179920	340	2.93971409129621	28	Hmo1
YML047C	codirectional	10000	180016	181075	NA	NA	NA	NA	NA	0	Hmo1
YML046W	headon	10000	181473	183363	NA	NA	NA	NA	NA	0	Hmo1
YML045W-A	codirectional	10000	184460	185783	chr13	183458	190158	6700	5.32303407928816	1323	Hmo1
YML043C	headon	10000	190243	191767	NA	NA	NA	NA	NA	0	Hmo1
YML042W	codirectional	10000	192787	194800	NA	NA	NA	NA	NA	0	Hmo1
YML124C	codirectional	10000	22047	23683	chr13	21850	22076	226	2.02307916670332	29	Hmo1
YML123C	codirectional	10000	24036	25800	NA	NA	NA	NA	NA	0	Hmo1
YML007C-A	codirectional	10000	253161	253272	chr13	253110	253601	491	3.56114499246608	111	Hmo1
YML007W	headon	10000	253847	255800	NA	NA	NA	NA	NA	0	Hmo1
YML006C	codirectional	10000	256091	258416	NA	NA	NA	NA	NA	0	Hmo1
YML005W	headon	10000	260220	261609	NA	NA	NA	NA	NA	0	Hmo1
YML122C	codirectional	10000	26037	26418	chr13	26110	26386	276	2.15877300813335	276	Hmo1
YML004C	codirectional	10000	261704	262685	NA	NA	NA	NA	NA	0	Hmo1
YML003W	codirectional	10000	263482	264355	NA	NA	NA	NA	NA	0	Hmo1
YML002W	codirectional	10000	264540	266754	NA	NA	NA	NA	NA	0	Hmo1
YML001W	codirectional	10000	267173	267800	NA	NA	NA	NA	NA	0	Hmo1
YMR001C	headon	10000	269018	271136	NA	NA	NA	NA	NA	0	Hmo1
YML121W	headon	10000	26929	27862	NA	NA	NA	NA	NA	0	Hmo1
YMR001C-A	headon	10000	271346	271577	NA	NA	NA	NA	NA	0	Hmo1
YMR002W	codirectional	10000	272192	272663	NA	NA	NA	NA	NA	0	Hmo1
YMR003W	codirectional	10000	273117	273714	NA	NA	NA	NA	NA	0	Hmo1
YMR005W	headon	10000	276044	277211	NA	NA	NA	NA	NA	0	Hmo1
YMR006C	codirectional	10000	277560	279681	NA	NA	NA	NA	NA	0	Hmo1
YMR007W	headon	10000	279959	280340	chr13	279825	280027	202	2.54765417700985	68	Hmo1
YMR008C	codirectional	10000	280589	282584	chr13	280423	280657	234	1.58881338081965	68	Hmo1
YML120C	codirectional	10000	28265	29807	NA	NA	NA	NA	NA	0	Hmo1
YMR009W	headon	10000	284101	284641	chr13	282660	284157	1497	4.37122030995274	56	Hmo1
YMR010W	headon	10000	285099	286317	chr13	286268	286527	259	2.88383094349939	49	Hmo1
YMR011W	codirectional	10000	288078	289704	chr13	287175	288336	1161	4.87390585800537	258	Hmo1
YMR012W	codirectional	10000	291133	294967	NA	NA	NA	NA	NA	0	Hmo1
YMR013C	headon	10000	295178	296738	NA	NA	NA	NA	NA	0	Hmo1
YMR013C-A	headon	10000	296470	296620	NA	NA	NA	NA	NA	0	Hmo1
YML119W	headon	10000	30610	31684	NA	NA	NA	NA	NA	0	Hmo1
YML118W	codirectional	10000	32333	33851	NA	NA	NA	NA	NA	0	Hmo1
YML117W	codirectional	10000	34242	37647	chr13	37187	38176	989	4.8263344431316	460	Hmo1
YMR046C	codirectional	10000	361304	362627	chr13	357078	366007	8929	7.44460651990644	1323	Hmo1
YMR046W-A	headon	10000	362701	362830	chr13	357078	366007	8929	7.44460651990644	129	Hmo1
YMR047C	codirectional	10000	363363	366705	chr13	357078	366007	8929	7.44460651990644	2644	Hmo1
YMR048W	headon	10000	366980	367934	chr13	367832	368366	534	3.54844600153009	102	Hmo1
YMR049C	codirectional	10000	368093	370517	chr13	367832	368366	534	3.54844600153009	273	Hmo1
YML116W-A	codirectional	10000	37471	37774	chr13	37187	38176	989	4.8263344431316	303	Hmo1
YMR051C	headon	10000	377002	378325	chr13	372544	378711	6167	4.637033575837	1323	Hmo1
YMR052W	codirectional	10000	379585	380200	NA	NA	NA	NA	NA	0	Hmo1
YMR052C-A	headon	10000	380068	380434	NA	NA	NA	NA	NA	0	Hmo1
YMR053C	headon	10000	380345	382898	NA	NA	NA	NA	NA	0	Hmo1
YML116W	codirectional	10000	38195	39824	NA	NA	NA	NA	NA	0	Hmo1
YML115C	headon	10000	40186	41794	NA	NA	NA	NA	NA	0	Hmo1
YMR078C	codirectional	10000	422502	424728	NA	NA	NA	NA	NA	0	Hmo1
YMR079W	headon	10000	424988	426059	NA	NA	NA	NA	NA	0	Hmo1
YMR080C	codirectional	10000	426711	429627	chr13	427258	427310	52	1.373502551036	52	Hmo1
YMR081C	codirectional	10000	430078	431095	NA	NA	NA	NA	NA	0	Hmo1
YMR082C	codirectional	10000	431768	432125	chr13	431292	432327	1035	7.46083919665365	357	Hmo1
YMR083W	codirectional	10000	434787	435915	chr13	433462	434859	1397	5.02447987029702	72	Hmo1
YMR084W	codirectional	10000	436627	437416	NA	NA	NA	NA	NA	0	Hmo1
YMR085W	codirectional	10000	437490	438789	chr13	438462	439477	1015	2.93837962016955	327	Hmo1
YMR086W	codirectional	10000	439207	442090	chr13	438462	439477	1015	2.93837962016955	270	Hmo1
YMR086C-A	headon	10000	442025	442364	NA	NA	NA	NA	NA	0	Hmo1
YMR087W	codirectional	10000	442526	443381	NA	NA	NA	NA	NA	0	Hmo1
YMR111C	codirectional	10000	492403	493792	NA	NA	NA	NA	NA	0	Hmo1
YMR112C	codirectional	10000	494099	494495	NA	NA	NA	NA	NA	0	Hmo1
YMR113W	headon	10000	494998	496282	NA	NA	NA	NA	NA	0	Hmo1
YMR114C	codirectional	10000	496342	497449	NA	NA	NA	NA	NA	0	Hmo1
YMR115W	headon	10000	497703	499209	NA	NA	NA	NA	NA	0	Hmo1
YMR116C	codirectional	10000	499455	500688	chr13	499309	499487	178	1.55839819676992	32	Hmo1
YMR117C	codirectional	10000	501249	501891	NA	NA	NA	NA	NA	0	Hmo1
YMR118C	codirectional	10000	502143	502734	NA	NA	NA	NA	NA	0	Hmo1
YMR119W	codirectional	10000	505332	507207	NA	NA	NA	NA	NA	0	Hmo1
YMR119W-A	codirectional	10000	506995	507370	chr13	507240	507304	64	1.49067983845222	64	Hmo1
YMR120C	headon	10000	507501	509280	NA	NA	NA	NA	NA	0	Hmo1
YMR121C	headon	10000	509733	510348	chr13	510213	511677	1464	12.486747490135	135	Hmo1
YMR122C	headon	10000	510700	511075	chr13	510213	511677	1464	12.486747490135	375	Hmo1
YMR122W-A	codirectional	10000	511314	511569	chr13	510213	511677	1464	12.486747490135	255	Hmo1
YMR123W	codirectional	10000	513592	513961	NA	NA	NA	NA	NA	0	Hmo1
YMR128W	headon	10000	523695	527499	chr13	524031	524192	161	2.10453339166354	161	Hmo1
YMR128W	headon	10000	523695	527499	chr13	526544	526695	151	1.43591471385142	151	Hmo1
YMR128W	headon	10000	523695	527499	chr13	527477	527659	182	3.15573543605505	22	Hmo1
YMR129W	headon	10000	527803	531817	chr13	531757	531857	100	1.91638388005548	60	Hmo1
YMR130W	headon	10000	532118	533027	NA	NA	NA	NA	NA	0	Hmo1
YMR131C	codirectional	10000	533162	534698	NA	NA	NA	NA	NA	0	Hmo1
YMR132C	codirectional	10000	534943	535570	NA	NA	NA	NA	NA	0	Hmo1
YMR133W	codirectional	10000	536206	537609	chr13	536302	537054	752	2.27695097080403	752	Hmo1
YMR134W	codirectional	10000	537837	538551	NA	NA	NA	NA	NA	0	Hmo1
YMR135C	headon	10000	538688	540056	chr13	539691	541530	1839	12.3951793215233	365	Hmo1
YMR135W-A	codirectional	10000	539910	540444	chr13	539691	541530	1839	12.3951793215233	534	Hmo1
YMR136W	codirectional	10000	541198	542881	chr13	539691	541530	1839	12.3951793215233	332	Hmo1
YMR139W	headon	10000	546124	547237	chr13	547209	547511	302	3.71928653425503	28	Hmo1
YMR140W	headon	10000	547713	549183	NA	NA	NA	NA	NA	0	Hmo1
YMR141C	codirectional	10000	549735	550044	chr13	550033	553044	3011	18.1034789162771	11	Hmo1
YMR142C	codirectional	10000	550205	551207	chr13	550033	553044	3011	18.1034789162771	1002	Hmo1
YMR141W-A	headon	10000	550910	551135	chr13	550033	553044	3011	18.1034789162771	225	Hmo1
YMR143W	headon	10000	551927	552903	chr13	550033	553044	3011	18.1034789162771	976	Hmo1
YMR144W	headon	10000	553361	554390	NA	NA	NA	NA	NA	0	Hmo1
YMR145C	headon	10000	554792	556475	chr13	554398	554843	445	2.75557107000657	51	Hmo1
YMR145C	headon	10000	554792	556475	chr13	556270	557827	1557	10.4671138905326	205	Hmo1
YMR146C	headon	10000	557480	558524	chr13	556270	557827	1557	10.4671138905326	347	Hmo1
YMR147W	codirectional	10000	559198	559870	NA	NA	NA	NA	NA	0	Hmo1
YMR148W	codirectional	10000	560365	560812	chr13	560407	560944	537	2.4098356428755	405	Hmo1
YMR149W	codirectional	10000	560995	561856	NA	NA	NA	NA	NA	0	Hmo1
YMR150C	headon	10000	561955	562528	NA	NA	NA	NA	NA	0	Hmo1
YMR151W	codirectional	10000	562505	562943	NA	NA	NA	NA	NA	0	Hmo1
YMR152W	codirectional	10000	563095	564193	chr13	564132	564254	122	1.84043957853919	61	Hmo1
YMR153W	codirectional	10000	564434	565862	NA	NA	NA	NA	NA	0	Hmo1
YMR170C	codirectional	10000	601561	603082	NA	NA	NA	NA	NA	0	Hmo1
YMR171C	codirectional	10000	603867	605520	NA	NA	NA	NA	NA	0	Hmo1
YMR172W	headon	10000	605980	608140	NA	NA	NA	NA	NA	0	Hmo1
YMR172C-A	codirectional	10000	607827	608211	NA	NA	NA	NA	NA	0	Hmo1
YMR173W	headon	10000	608688	609981	chr13	609005	609479	474	1.7673824937482	474	Hmo1
YMR173W-A	headon	10000	608896	610081	chr13	609005	609479	474	1.7673824937482	474	Hmo1
YMR174C	codirectional	10000	610158	610365	NA	NA	NA	NA	NA	0	Hmo1
YMR175W	headon	10000	611015	611255	NA	NA	NA	NA	NA	0	Hmo1
YMR176W	codirectional	10000	611739	615975	chr13	615020	615177	157	1.61936939945495	157	Hmo1
YMR176W	codirectional	10000	611739	615975	chr13	615860	616425	565	3.4084559607024	115	Hmo1
YMR177W	codirectional	10000	616565	618098	NA	NA	NA	NA	NA	0	Hmo1
YMR178W	codirectional	10000	618478	619303	NA	NA	NA	NA	NA	0	Hmo1
YMR179W	codirectional	10000	619857	622134	NA	NA	NA	NA	NA	0	Hmo1
YML103C	codirectional	10000	62581	67549	chr13	64418	64475	57	1.72915295692549	57	Hmo1
YMR189W	headon	10000	637499	640604	NA	NA	NA	NA	NA	0	Hmo1
YMR190C	codirectional	10000	640914	645258	NA	NA	NA	NA	NA	0	Hmo1
YMR191W	headon	10000	645655	646777	NA	NA	NA	NA	NA	0	Hmo1
YMR192W	headon	10000	647117	649280	NA	NA	NA	NA	NA	0	Hmo1
YMR193W	codirectional	10000	650035	650812	NA	NA	NA	NA	NA	0	Hmo1
YMR193C-A	headon	10000	651071	651458	NA	NA	NA	NA	NA	0	Hmo1
YMR194W	codirectional	10000	651144	651910	chr13	651840	654320	2480	12.4422658709323	70	Hmo1
YMR194C-B	headon	10000	652593	652887	chr13	651840	654320	2480	12.4422658709323	294	Hmo1
YMR194C-A	headon	10000	652911	653136	chr13	651840	654320	2480	12.4422658709323	225	Hmo1
YMR195W	codirectional	10000	654033	654417	chr13	651840	654320	2480	12.4422658709323	287	Hmo1
