chr	start	end	width	score	Overlap	genestart	geneend	geneID	collisiontype	DistanceGroup	sample
chr11	298994	299631	637	2.81875545452035	50	299581	301882	YKL072W	headon	10000	Top2
chr11	298994	299631	637	2.81875545452035	50	299581	301882	YKL072W	headon	1000	Top2
chr11	301042	304406	3364	3.02153333967546	840	299581	301882	YKL072W	headon	500	Top2
chr11	301042	304406	3364	3.02153333967546	840	299581	301882	YKL072W	headon	5000	Top2
chr11	301042	304406	3364	3.02153333967546	840	299581	301882	YKL072W	headon	2000	Top2
chr11	301042	304406	3364	3.02153333967546	840	299581	301882	YKL072W	headon	10000	Top2
chr11	301042	304406	3364	3.02153333967546	840	299581	301882	YKL072W	headon	1000	Top2
chr11	308107	310316	2209	6.52364279984604	237	309205	309442	YKL068W-A	codirectional	10000	Top2
chr11	308107	310316	2209	6.52364279984604	118	310198	313078	YKL068W	codirectional	10000	Top2
chr11	316424	318068	1644	5.08861740060998	305	317763	320673	YKL064W	headon	10000	Top2
chr11	320534	323412	2878	11.3035693854068	139	317763	320673	YKL064W	headon	10000	Top2
chr11	320534	323412	2878	11.3035693854068	504	321014	321518	YKL063C	codirectional	10000	Top2
chr11	320534	323412	2878	11.3035693854068	185	323227	325120	YKL062W	headon	10000	Top2
chr11	320534	323412	2878	11.3035693854068	185	323227	325120	YKL062W	headon	5000	Top2
chr11	325410	328728	3318	5.56958482053036	342	325770	326112	YKL061W	headon	10000	Top2
chr11	325410	328728	3318	5.56958482053036	342	325770	326112	YKL061W	headon	5000	Top2
chr11	325410	328728	3318	5.56958482053036	1080	326407	327487	YKL060C	codirectional	2000	Top2
chr11	325410	328728	3318	5.56958482053036	1080	326407	327487	YKL060C	codirectional	10000	Top2
chr11	325410	328728	3318	5.56958482053036	1080	326407	327487	YKL060C	codirectional	5000	Top2
chr11	325410	328728	3318	5.56958482053036	611	328117	329443	YKL059C	codirectional	500	Top2
chr11	325410	328728	3318	5.56958482053036	611	328117	329443	YKL059C	codirectional	10000	Top2
chr11	325410	328728	3318	5.56958482053036	611	328117	329443	YKL059C	codirectional	250	Top2
chr11	325410	328728	3318	5.56958482053036	611	328117	329443	YKL059C	codirectional	2000	Top2
chr11	325410	328728	3318	5.56958482053036	611	328117	329443	YKL059C	codirectional	5000	Top2
chr11	325410	328728	3318	5.56958482053036	611	328117	329443	YKL059C	codirectional	1000	Top2
chr11	334002	336594	2592	2.68856559149832	504	334411	334915	YKL056C	headon	5000	Top2
chr11	334002	336594	2592	2.68856559149832	504	334411	334915	YKL056C	headon	10000	Top2
chr11	334002	336594	2592	2.68856559149832	837	335320	336157	YKL055C	headon	10000	Top2
chr11	334002	336594	2592	2.68856559149832	58	336536	338753	YKL054C	headon	10000	Top2
chr11	339160	342584	3424	4.48128877109148	261	339181	339442	YKL053C-A	headon	10000	Top2
chr11	379715	380666	951	4.28236343619751	602	380064	381858	YKL032C	codirectional	10000	Top2
chr11	381073	385142	4069	5.71922817184027	785	380064	381858	YKL032C	codirectional	10000	Top2
chr11	381073	385142	4069	5.71922817184027	414	382071	382485	YKL031W	headon	10000	Top2
chr11	381073	385142	4069	5.71922817184027	606	382497	383103	YKL030W	headon	10000	Top2
chr11	381073	385142	4069	5.71922817184027	2010	382715	384725	YKL029C	codirectional	5000	Top2
chr11	381073	385142	4069	5.71922817184027	2010	382715	384725	YKL029C	codirectional	10000	Top2
chr11	389662	390206	544	2.26799456075727	221	389379	389883	YKL026C	headon	1000	Top2
chr11	389662	390206	544	2.26799456075727	221	389379	389883	YKL026C	headon	10000	Top2
chr11	389662	390206	544	2.26799456075727	221	389379	389883	YKL026C	headon	2000	Top2
chr11	389662	390206	544	2.26799456075727	221	389379	389883	YKL026C	headon	5000	Top2
chr11	391928	393017	1089	3.9548615191695	351	390239	392279	YKL025C	headon	10000	Top2
chr11	391928	393017	1089	3.9548615191695	351	390239	392279	YKL025C	headon	2000	Top2
chr11	391928	393017	1089	3.9548615191695	351	390239	392279	YKL025C	headon	5000	Top2
chr11	391928	393017	1089	3.9548615191695	492	392525	393140	YKL024C	headon	5000	Top2
chr11	391928	393017	1089	3.9548615191695	492	392525	393140	YKL024C	headon	10000	Top2
chr11	408131	408742	611	2.5590557686243	199	408543	411483	YKL015W	headon	10000	Top2
chr11	442627	443323	696	4.00016362619288	95	440607	442722	YKR001C	codirectional	10000	Top2
chr11	442627	443323	696	4.00016362619288	92	443231	444938	YKR002W	headon	10000	Top2
chr11	442627	443323	696	4.00016362619288	92	443231	444938	YKR002W	headon	5000	Top2
chr11	443671	445672	2001	3.43431835463957	1267	443231	444938	YKR002W	headon	10000	Top2
chr11	443671	445672	2001	3.43431835463957	1267	443231	444938	YKR002W	headon	5000	Top2
chr11	443671	445672	2001	3.43431835463957	292	445380	446727	YKR003W	headon	5000	Top2
chr11	443671	445672	2001	3.43431835463957	292	445380	446727	YKR003W	headon	2000	Top2
chr11	443671	445672	2001	3.43431835463957	292	445380	446727	YKR003W	headon	10000	Top2
chr11	445975	447500	1525	2.78388045533308	752	445380	446727	YKR003W	headon	5000	Top2
chr11	445975	447500	1525	2.78388045533308	752	445380	446727	YKR003W	headon	2000	Top2
chr11	445975	447500	1525	2.78388045533308	752	445380	446727	YKR003W	headon	10000	Top2
chr11	448201	449187	986	2.40124635674258	667	448520	450167	YKR005C	headon	5000	Top2
chr11	448201	449187	986	2.40124635674258	667	448520	450167	YKR005C	headon	1000	Top2
chr11	448201	449187	986	2.40124635674258	667	448520	450167	YKR005C	headon	2000	Top2
chr11	450939	452145	1206	3.49417500184693	278	450422	451217	YKR006C	headon	5000	Top2
chr11	458386	459039	653	4.38757801280542	116	458923	461239	YKR010C	headon	5000	Top2
chr11	458386	459039	653	4.38757801280542	116	458923	461239	YKR010C	headon	10000	Top2
chr11	461431	461870	439	2.11907381841281	236	461634	462696	YKR011C	headon	5000	Top2
chr11	461431	461870	439	2.11907381841281	236	461634	462696	YKR011C	headon	10000	Top2
chr11	462606	464318	1712	6.39586969000102	90	461634	462696	YKR011C	headon	5000	Top2
chr11	462606	464318	1712	6.39586969000102	90	461634	462696	YKR011C	headon	10000	Top2
chr11	462606	464318	1712	6.39586969000102	378	463738	464116	YKR012C	headon	10000	Top2
chr11	462606	464318	1712	6.39586969000102	360	463958	464948	YKR013W	codirectional	10000	Top2
chr11	48940	50238	1298	3.65206106999723	15	48193	48955	YKL207W	headon	10000	Top2
chr11	48940	50238	1298	3.65206106999723	804	49005	49809	YKL206C	codirectional	10000	Top2
chr11	48940	50238	1298	3.65206106999723	188	50050	53353	YKL205W	headon	10000	Top2
chr11	48940	50238	1298	3.65206106999723	188	50050	53353	YKL205W	headon	5000	Top2
chr11	53132	53492	360	2.43415099756657	221	50050	53353	YKL205W	headon	10000	Top2
chr11	53132	53492	360	2.43415099756657	221	50050	53353	YKL205W	headon	5000	Top2
chr11	506507	506787	280	1.85998904446931	271	506516	506831	YKR032W	headon	10000	Top2
chr11	510626	510872	246	1.90263257014253	7	508701	510633	YKR036C	codirectional	10000	Top2
chr11	511330	513264	1934	5.13135606678414	467	510909	511797	YKR037C	codirectional	5000	Top2
chr11	511330	513264	1934	5.13135606678414	467	510909	511797	YKR037C	codirectional	10000	Top2
chr11	511330	513264	1934	5.13135606678414	1161	511998	513159	YKR038C	codirectional	10000	Top2
chr11	511330	513264	1934	5.13135606678414	1161	511998	513159	YKR038C	codirectional	5000	Top2
chr11	518138	519729	1591	8.95479002893467	428	518062	518566	YKR040C	headon	5000	Top2
chr11	518138	519729	1591	8.95479002893467	428	518062	518566	YKR040C	headon	2000	Top2
chr11	518138	519729	1591	8.95479002893467	428	518062	518566	YKR040C	headon	10000	Top2
chr11	518138	519729	1591	8.95479002893467	753	518197	518950	YKR041W	codirectional	10000	Top2
chr11	518138	519729	1591	8.95479002893467	753	518197	518950	YKR041W	codirectional	5000	Top2
chr11	518138	519729	1591	8.95479002893467	753	518197	518950	YKR041W	codirectional	2000	Top2
chr11	518138	519729	1591	8.95479002893467	203	519526	520624	YKR042W	codirectional	10000	Top2
chr11	518138	519729	1591	8.95479002893467	203	519526	520624	YKR042W	codirectional	5000	Top2
chr11	523881	524491	610	1.63958669320111	88	523417	523969	YKR045C	headon	10000	Top2
chr11	523881	524491	610	1.63958669320111	269	524222	525074	YKR046C	headon	10000	Top2
chr11	54465	57214	2749	3.31549132958035	1137	53703	55602	YKL204W	headon	500	Top2
chr11	54465	57214	2749	3.31549132958035	1137	53703	55602	YKL204W	headon	250	Top2
chr11	54465	57214	2749	3.31549132958035	1137	53703	55602	YKL204W	headon	2000	Top2
chr11	54465	57214	2749	3.31549132958035	1137	53703	55602	YKL204W	headon	5000	Top2
chr11	54465	57214	2749	3.31549132958035	1137	53703	55602	YKL204W	headon	10000	Top2
chr11	54465	57214	2749	3.31549132958035	1137	53703	55602	YKL204W	headon	1000	Top2
chr11	54465	57214	2749	3.31549132958035	1280	55934	63359	YKL203C	headon	1000	Top2
chr11	54465	57214	2749	3.31549132958035	1280	55934	63359	YKL203C	headon	10000	Top2
chr11	54465	57214	2749	3.31549132958035	1280	55934	63359	YKL203C	headon	500	Top2
chr11	54465	57214	2749	3.31549132958035	1280	55934	63359	YKL203C	headon	2000	Top2
chr11	54465	57214	2749	3.31549132958035	1280	55934	63359	YKL203C	headon	5000	Top2
chr11	54465	57214	2749	3.31549132958035	1280	55934	63359	YKL203C	headon	250	Top2
chr11	610380	612583	2203	6.0364382687347	686	608945	611066	YKR090W	headon	5000	Top2
chr11	610380	612583	2203	6.0364382687347	686	608945	611066	YKR090W	headon	10000	Top2
chr11	610380	612583	2203	6.0364382687347	686	608945	611066	YKR090W	headon	2000	Top2
chr11	610380	612583	2203	6.0364382687347	686	608945	611066	YKR090W	headon	1000	Top2
chr11	613867	616357	2490	9.6291097233809	18	612664	613885	YKR092C	headon	10000	Top2
chr11	613867	616357	2490	9.6291097233809	18	612664	613885	YKR092C	headon	5000	Top2
chr11	613867	616357	2490	9.6291097233809	18	612664	613885	YKR092C	headon	1000	Top2
chr11	613867	616357	2490	9.6291097233809	18	612664	613885	YKR092C	headon	2000	Top2
chr11	613867	616357	2490	9.6291097233809	628	615729	617535	YKR093W	codirectional	10000	Top2
chr11	613867	616357	2490	9.6291097233809	628	615729	617535	YKR093W	codirectional	5000	Top2
chr11	618475	619697	1222	2.53160920534267	275	617995	618750	YKR094C	headon	10000	Top2
chr11	625405	627030	1625	4.55265721086794	27	619804	625432	YKR095W	codirectional	10000	Top2
chr11	63446	64029	583	2.22424261082452	209	63820	64402	YKL202W	codirectional	10000	Top2
chr11	63446	64029	583	2.22424261082452	100	63929	67466	YKL201C	headon	10000	Top2
chr11	66699	71152	4453	4.94964581440456	767	63929	67466	YKL201C	headon	10000	Top2
chr11	91050	94344	3294	5.6037591802876	486	89283	91536	YKL187C	codirectional	10000	Top2
chr11	91050	94344	3294	5.6037591802876	555	92743	93298	YKL186C	codirectional	10000	Top2
chr11	97871	98333	462	2.16520864127989	286	96756	98157	YKL184W	headon	1000	Top2
chr11	97871	98333	462	2.16520864127989	286	96756	98157	YKL184W	headon	10000	Top2
chr11	97871	98333	462	2.16520864127989	286	96756	98157	YKL184W	headon	500	Top2
chr11	97871	98333	462	2.16520864127989	286	96756	98157	YKL184W	headon	5000	Top2
chr11	97871	98333	462	2.16520864127989	286	96756	98157	YKL184W	headon	2000	Top2
chr11	98683	100427	1744	6.64305763191453	921	98720	99641	YKL183W	codirectional	10000	Top2
chr11	98683	100427	1744	6.64305763191453	921	98720	99641	YKL183W	codirectional	500	Top2
chr11	98683	100427	1744	6.64305763191453	921	98720	99641	YKL183W	codirectional	5000	Top2
chr11	98683	100427	1744	6.64305763191453	921	98720	99641	YKL183W	codirectional	1000	Top2
chr11	98683	100427	1744	6.64305763191453	921	98720	99641	YKL183W	codirectional	2000	Top2
chr12	141039	141193	154	1.59565506969827	121	141072	142923	YLL004W	headon	10000	Top2
chr12	142644	143447	803	1.83060758881061	279	141072	142923	YLL004W	headon	10000	Top2
chr12	142644	143447	803	1.83060758881061	247	143200	146041	YLL003W	headon	10000	Top2
chr12	147676	147952	276	2.24522750865635	63	147889	150163	YLL001W	headon	2000	Top2
chr12	147676	147952	276	2.24522750865635	63	147889	150163	YLL001W	headon	5000	Top2
chr12	153524	154674	1150	3.39944169338548	453	151388	153977	YLR001C	headon	500	Top2
chr12	153524	154674	1150	3.39944169338548	453	151388	153977	YLR001C	headon	1000	Top2
chr12	153524	154674	1150	3.39944169338548	453	151388	153977	YLR001C	headon	250	Top2
chr12	153524	154674	1150	3.39944169338548	453	151388	153977	YLR001C	headon	2000	Top2
chr12	153524	154674	1150	3.39944169338548	332	154342	156334	YLR002C	codirectional	500	Top2
chr12	153524	154674	1150	3.39944169338548	332	154342	156334	YLR002C	codirectional	2000	Top2
chr12	153524	154674	1150	3.39944169338548	332	154342	156334	YLR002C	codirectional	1000	Top2
chr12	155039	155145	106	1.57982481004309	106	154342	156334	YLR002C	codirectional	500	Top2
chr12	155039	155145	106	1.57982481004309	106	154342	156334	YLR002C	codirectional	2000	Top2
chr12	155039	155145	106	1.57982481004309	106	154342	156334	YLR002C	codirectional	1000	Top2
chr12	156007	157550	1543	4.14800771870293	327	154342	156334	YLR002C	codirectional	500	Top2
chr12	156007	157550	1543	4.14800771870293	327	154342	156334	YLR002C	codirectional	2000	Top2
chr12	156007	157550	1543	4.14800771870293	327	154342	156334	YLR002C	codirectional	1000	Top2
chr12	156007	157550	1543	4.14800771870293	696	156854	157730	YLR003C	headon	1000	Top2
chr12	156007	157550	1543	4.14800771870293	696	156854	157730	YLR003C	headon	5000	Top2
chr12	156007	157550	1543	4.14800771870293	696	156854	157730	YLR003C	headon	500	Top2
chr12	156007	157550	1543	4.14800771870293	696	156854	157730	YLR003C	headon	250	Top2
chr12	156007	157550	1543	4.14800771870293	696	156854	157730	YLR003C	headon	2000	Top2
chr12	158025	158655	630	2.70755119438592	630	157933	159505	YLR004C	headon	2000	Top2
chr12	158025	158655	630	2.70755119438592	630	157933	159505	YLR004C	headon	5000	Top2
chr12	159154	160391	1237	5.71847863437633	351	157933	159505	YLR004C	headon	2000	Top2
chr12	159154	160391	1237	5.71847863437633	351	157933	159505	YLR004C	headon	5000	Top2
chr12	159154	160391	1237	5.71847863437633	343	160048	161434	YLR005W	codirectional	5000	Top2
chr12	162950	163753	803	3.48395159984062	803	161754	163893	YLR006C	headon	10000	Top2
chr12	162950	163753	803	3.48395159984062	803	161754	163893	YLR006C	headon	5000	Top2
chr12	165889	166455	566	2.83404653275789	194	165576	166083	YLR008C	headon	10000	Top2
chr12	221984	222915	931	3.94339577697755	148	221520	222132	YLR036C	codirectional	10000	Top2
chr12	221984	222915	931	3.94339577697755	231	222684	223059	YLR037C	codirectional	10000	Top2
chr12	224582	225488	906	2.70160932839175	252	224920	225172	YLR038C	codirectional	10000	Top2
chr12	224582	225488	906	2.70160932839175	63	225425	228596	YLR039C	codirectional	5000	Top2
chr12	224582	225488	906	2.70160932839175	63	225425	228596	YLR039C	codirectional	10000	Top2
chr12	228141	229085	944	3.25507429606132	455	225425	228596	YLR039C	codirectional	5000	Top2
chr12	228141	229085	944	3.25507429606132	455	225425	228596	YLR039C	codirectional	10000	Top2
chr12	228141	229085	944	3.25507429606132	178	228907	229582	YLR040C	codirectional	2000	Top2
chr12	228141	229085	944	3.25507429606132	178	228907	229582	YLR040C	codirectional	5000	Top2
chr12	228141	229085	944	3.25507429606132	178	228907	229582	YLR040C	codirectional	10000	Top2
chr12	230086	235528	5442	6.29735597870831	365	229965	230451	YLR042C	codirectional	5000	Top2
chr12	230086	235528	5442	6.29735597870831	365	229965	230451	YLR042C	codirectional	2000	Top2
chr12	230086	235528	5442	6.29735597870831	365	229965	230451	YLR042C	codirectional	1000	Top2
chr12	230086	235528	5442	6.29735597870831	365	229965	230451	YLR042C	codirectional	10000	Top2
chr12	230086	235528	5442	6.29735597870831	312	231701	232013	YLR043C	headon	500	Top2
chr12	230086	235528	5442	6.29735597870831	312	231701	232013	YLR043C	headon	2000	Top2
chr12	230086	235528	5442	6.29735597870831	312	231701	232013	YLR043C	headon	10000	Top2
chr12	230086	235528	5442	6.29735597870831	312	231701	232013	YLR043C	headon	1000	Top2
chr12	230086	235528	5442	6.29735597870831	312	231701	232013	YLR043C	headon	5000	Top2
chr12	230086	235528	5442	6.29735597870831	1692	232389	234081	YLR044C	headon	5000	Top2
chr12	230086	235528	5442	6.29735597870831	1692	232389	234081	YLR044C	headon	2000	Top2
chr12	230086	235528	5442	6.29735597870831	1692	232389	234081	YLR044C	headon	10000	Top2
chr12	230086	235528	5442	6.29735597870831	492	235036	237703	YLR045C	headon	5000	Top2
chr12	230086	235528	5442	6.29735597870831	492	235036	237703	YLR045C	headon	10000	Top2
chr12	238926	239501	575	1.79212489914746	155	239346	241407	YLR047C	headon	10000	Top2
chr12	346594	349254	2660	3.63780501454112	249	349005	363738	YLR106C	codirectional	10000	Top2
chr12	366016	373942	7926	6.96961341028611	1458	366666	368124	YLR108C	codirectional	10000	Top2
chr12	366016	373942	7926	6.96961341028611	531	368780	369311	YLR109W	headon	10000	Top2
chr12	366016	373942	7926	6.96961341028611	531	368780	369311	YLR109W	headon	5000	Top2
chr12	366016	373942	7926	6.96961341028611	402	369696	370098	YLR110C	codirectional	5000	Top2
chr12	366016	373942	7926	6.96961341028611	402	369696	370098	YLR110C	codirectional	10000	Top2
chr12	366016	373942	7926	6.96961341028611	333	370390	370723	YLR111W	headon	10000	Top2
chr12	366016	373942	7926	6.96961341028611	333	370390	370723	YLR111W	headon	5000	Top2
chr12	366016	373942	7926	6.96961341028611	420	370790	371210	YLR112W	headon	10000	Top2
chr12	366016	373942	7926	6.96961341028611	420	370790	371210	YLR112W	headon	5000	Top2
chr12	366016	373942	7926	6.96961341028611	1308	371619	372927	YLR113W	headon	10000	Top2
chr12	366016	373942	7926	6.96961341028611	1308	371619	372927	YLR113W	headon	500	Top2
chr12	366016	373942	7926	6.96961341028611	1308	371619	372927	YLR113W	headon	5000	Top2
chr12	366016	373942	7926	6.96961341028611	1308	371619	372927	YLR113W	headon	2000	Top2
chr12	366016	373942	7926	6.96961341028611	1308	371619	372927	YLR113W	headon	1000	Top2
chr12	375024	375082	58	1.45748365418832	58	374943	377238	YLR114C	headon	10000	Top2
chr12	375024	375082	58	1.45748365418832	58	374943	377238	YLR114C	headon	2000	Top2
chr12	375024	375082	58	1.45748365418832	58	374943	377238	YLR114C	headon	5000	Top2
chr12	377014	377948	934	2.91291634719225	224	374943	377238	YLR114C	headon	10000	Top2
chr12	377014	377948	934	2.91291634719225	224	374943	377238	YLR114C	headon	2000	Top2
chr12	377014	377948	934	2.91291634719225	224	374943	377238	YLR114C	headon	5000	Top2
chr12	402598	402890	292	1.5906110452881	97	402793	404062	YLR130C	codirectional	10000	Top2
chr12	403953	405101	1148	4.04050204857956	109	402793	404062	YLR130C	codirectional	10000	Top2
chr12	403953	405101	1148	4.04050204857956	592	404509	406822	YLR131C	codirectional	10000	Top2
chr12	408123	408440	317	1.95683307793735	32	407282	408155	YLR132C	codirectional	5000	Top2
chr12	408123	408440	317	1.95683307793735	32	407282	408155	YLR132C	codirectional	10000	Top2
chr12	409863	410934	1071	5.41315757176502	330	408444	410193	YLR133W	headon	5000	Top2
